已清项目/未清项目符号,总账科目,总账科目长文本,冲销科目记帐,凭证类型,凭证编号,物料,行项目,过账日期,凭证日期,借/贷标识,过账码,业务范围,业务部门描述,本币金额,本币,以凭证货币计的金额,凭证货币,税码,业务地点,文本,客户,供应商,贸易伙伴名,税号 2,成本中心,名称,订单,分配,参考代码 1,参考代码 2,参考码3,清帐日期,清帐凭证,冲销科目类型
,21051109,其他应付款_一般,55210121,K1,3400002646,,1,2025/11/27,2025/11/17,H,31,1000,fashion common,"-12,423.00",CNY,"-12,423.00",CNY,V8,8000,单号： DGFK-202511170176——附加详细结算单,,8100814,上海倪好晓彧⽂化传播有限公司,,,,,V0883,,,,,,
,,,,,,,,,,,,,,"-12,423.00",CNY,,,,,,,,上海倪好晓彧⽂化传播有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002890,,1,2025/12/29,2025/12/12,H,31,1000,fashion common,"-70,000.00",CNY,"-70,000.00",CNY,V4,8000,单号： DGFK-202512120134——A25-213 25FW SHOES CAMPAIGN,,8100787,上海朴薪文化传播有限公司,,,,,V0864,,,,,,
,,,,,,,,,,,,,,"-70,000.00",CNY,,,,,,,,上海朴薪文化传播有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002662,,1,2025/11/27,2025/11/19,H,31,1000,fashion common,"-130,000.00",CNY,"-130,000.00",CNY,V4,8000,单号： DGFK-202511190202——A25-115 PR Agency Fee (incl,,8100111,上海氢度七文化传播有限公司,,,,,00070,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002865,,1,2025/12/29,2025/12/16,H,31,1000,fashion common,"-105,989.40",CNY,"-105,989.40",CNY,V4,8000,单号： DGFK-202512160168——USE THE BUDGET FROM MARKETI,,8100111,上海氢度七文化传播有限公司,,,,,00070,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002874,,1,2025/12/29,2025/12/23,H,31,1000,fashion common,"-1,165,983.26",CNY,"-1,165,983.26",CNY,V4,8000,单号： DGFK-202512230249——A25-214 PR QUOTATION_MLB 25,,8100111,上海氢度七文化传播有限公司,,,,,00070,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002875,,1,2025/12/29,2025/12/25,H,31,1000,fashion common,"-1,281,300.78",CNY,"-1,281,300.78",CNY,V4,8000,单号： DGFK-202512250268——A25-216 PR QUOTATION - MLB,,8100111,上海氢度七文化传播有限公司,,,,,00070,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002877,,1,2025/12/29,2025/12/17,H,31,1000,fashion common,"-258,307.48",CNY,"-258,307.48",CNY,V4,8000,单号： DGFK-202512220197——A25-210 PR QUOTATION - MLB,,8100111,上海氢度七文化传播有限公司,,,,,00070,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002880,,1,2025/12/29,2025/12/22,H,31,1000,fashion common,"-847,999.15",CNY,"-847,999.15",CNY,V4,8000,单号： DGFK-202512220198——A25-211 PR QUOTATION - MLB,,8100111,上海氢度七文化传播有限公司,,,,,00070,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002883,,1,2025/12/29,2025/12/16,H,31,1000,fashion common,"-130,000.00",CNY,"-130,000.00",CNY,V4,8000,单号： DGFK-202512160163——A25-115 PR Agency Fee (incl,,8100111,上海氢度七文化传播有限公司,,,,,00070,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002920,,1,2025/12/29,2025/12/1,H,31,1000,fashion common,"-211,914.67",CNY,"-211,914.67",CNY,V4,8000,单号： DGFK-202512010023——A25-213 PR QUOTATION_MLB 25,,8100111,上海氢度七文化传播有限公司,,,,,00070,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002927,,1,2025/12/29,2025/12/1,H,31,1000,fashion common,"-688,896.12",CNY,"-688,896.12",CNY,V4,8000,单号： DGFK-202512010005—— A25-213 PR QUOTATION_MLB 2,,8100111,上海氢度七文化传播有限公司,,,,,00070,,,,,,
,,,,,,,,,,,,,,"-4,820,390.86",CNY,,,,,,,,上海氢度七文化传播有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002892,,1,2025/12/29,2025/12/24,H,31,1000,fashion common,"-4,900.00",CNY,"-4,900.00",CNY,V8,8000,单号： DGFK-202512240262——2025单点VPN费用,,8100128,上海任凯商务咨询有限公司,,,,,000110,,,,,,
,,,,,,,,,,,,,,"-4,900.00",CNY,,,,,,,,上海任凯商务咨询有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210139,K1,3400002708,,1,2025/11/28,2025/11/24,H,31,1000,fashion common,"-2,125,794.38",CNY,"-2,125,794.38",CNY,V3,8000,单号： DGFK-202511240248——Dear All，  附件为荣庆 2025年10月荣庆,,8100647,上海荣庆国际储运有限公司,,,,,V0708,,,,,,
,21051109,其他应付款_一般,55210139,K1,3400002977,,1,2025/12/31,2025/12/15,H,31,1000,fashion common,"-1,625,479.75",CNY,"-1,625,479.75",CNY,V3,8000,单号： DGFK-202512150155——Dear All，  附件为荣庆 2025年11月荣庆,,8100647,上海荣庆国际储运有限公司,,,,,V0708,,,,,,
,,,,,,,,,,,,,,"-3,751,274.13",CNY,,,,,,,,上海荣庆国际储运有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002648,,1,2025/11/27,2025/11/24,H,31,1000,fashion common,"-71,656.00",CNY,"-71,656.00",CNY,V4,8000,单号： DGFK-202511240245——MLB-10月店铺设计费汇总【圣道】,,8100071,上海圣道装饰设计工程有限公司,,,,,CU0396,,,,,,
,,,,,,,,,,,,,,"-71,656.00",CNY,,,,,,,,上海圣道装饰设计工程有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,8100210,K1,3400002960,,1,2025/12/31,2025/12/15,H,31,1000,fashion common,"-5,000.00",CNY,"-5,000.00",CNY,,8000,单号： DGFK-202512150152——合同中押金费用未申请 补充申请上海世纪汇外立面广告押金,,8100210,上海世纪汇置业有限公司,,,,,CU0384,,,,,,
,,,,,,,,,,,,,,"-5,000.00",CNY,,,,,,,,上海世纪汇置业有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,8100680,K1,3400002972,,1,2025/12/31,2025/12/22,H,31,1000,fashion common,"-86,200.00",CNY,"-86,200.00",CNY,,8000,单号： WJFL-202512220027——Daniel孩子-KANG JUCHAN 2026年2,,8100680,上海市民办中芯学校,,,,,V0750,,,,2026/1/5,7000000000,
,,,,,,,,,,,,,,"-86,200.00",CNY,,,,,,,,上海市民办中芯学校,,,,,,,,,,,
,21051109,其他应付款_一般,55210135,K1,3400002556,,1,2025/11/19,2025/11/17,H,31,1000,fashion common,"-42,288.42",CNY,"-42,288.42",CNY,V4,8000,单号： DGFK-202511170170——MLB、DV 直营门店10月顺丰运费,,8100134,上海顺意丰速运有限公司,,,,,CU0371,,,,,,
,21051109,其他应付款_一般,55210139,K1,3400002695,,1,2025/11/28,2025/11/25,H,31,1000,fashion common,"-3,056,992.14",CNY,"-3,056,992.14",CNY,V4,8000,单号： DGFK-202511250256——Dear All，  附件为顺丰 2025年10月正常,,8100134,上海顺意丰速运有限公司,,,,,CU0371,,,,,,
,21051109,其他应付款_一般,55210139,K1,3400002709,,1,2025/11/28,2025/11/17,H,31,1000,fashion common,"-4,286,496.52",CNY,"-4,286,496.52",CNY,V4,8000,单号： DGFK-202511170162——Dear，All： 附件为顺丰2025年10月快递费用,,8100134,上海顺意丰速运有限公司,,,,,CU0371,,,,,,
,21051109,其他应付款_一般,55210133,K1,3400002787,,1,2025/12/16,2025/12/15,H,31,1000,fashion common,"-11,964.88",CNY,"-11,964.88",CNY,V4,8000,单号： DGFK-202512150146——11月顺丰快递费用,,8100134,上海顺意丰速运有限公司,,,,,CU0371,,,,,,
,21051109,其他应付款_一般,55210135,K1,3400002796,,1,2025/12/17,2025/12/12,H,31,1000,fashion common,"-16,112.77",CNY,"-16,112.77",CNY,V4,8000,单号： DGFK-202512120132——KIDS 11月顺丰快递费,,8100134,上海顺意丰速运有限公司,,,,,CU0371,,,,,,
,21051109,其他应付款_一般,55210135,K1,3400002797,,1,2025/12/17,2025/12/15,H,31,1000,fashion common,"-38,085.88",CNY,"-38,085.88",CNY,V4,8000,单号： DGFK-202512150151—— MLB、DV 直营门店11月顺丰运费,,8100134,上海顺意丰速运有限公司,,,,,CU0371,,,,,,
,21051109,其他应付款_一般,55210135,K1,3400002799,,1,2025/12/17,2025/12/12,H,31,1000,fashion common,"-2,015.44",CNY,"-2,015.44",CNY,V4,8000,单号： DGFK-202512120140——DX直营门店11月顺丰账单,,8100134,上海顺意丰速运有限公司,,,,,CU0371,,,,,,
,21051109,其他应付款_一般,55210135,K1,3400002810,,1,2025/12/19,2025/12/12,H,31,1000,fashion common,"-3,115.70",CNY,"-3,115.70",CNY,V4,8000,单号： DGFK-202512120141——DX直营门店10月顺丰账单,,8100134,上海顺意丰速运有限公司,,,,,CU0371,,,,,,
,21051109,其他应付款_一般,55210139,K1,3400002970,,1,2025/12/31,2025/12/12,H,31,1000,fashion common,"-3,488,746.12",CNY,"-3,488,746.12",CNY,V4,8000,单号： DGFK-202512120133——Dear，All： 附件为顺丰2025年11月快递费用,,8100134,上海顺意丰速运有限公司,,,,,CU0371,,,,,,
,,,,,,,,,,,,,,"-10,945,817.87",CNY,,,,,,,,上海顺意丰速运有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002538,,1,2025/11/18,2025/11/18,H,31,1000,fashion common,"-64,030.00",CNY,"-64,030.00",CNY,V4,8000,单号： DGFK-202511180189——Y25 品牌客服供应商9月份服务费及license和接,,8100693,上海特朗思大宇宙信息技术服务有限公司,,,,,V0765,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002842,,1,2025/12/25,2025/12/22,H,31,1000,fashion common,"-64,030.00",CNY,"-64,030.00",CNY,V4,8000,单号： DGFK-202512220200——Y25 品牌客服供应商10月份服务费及license和,,8100693,上海特朗思大宇宙信息技术服务有限公司,,,,,V0765,,,,,,
,,,,,,,,,,,,,,"-128,060.00",CNY,,,,,,,,上海特朗思大宇宙信息技术服务有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55110103,K1,3400002945,,1,2025/12/30,2025/12/19,H,31,1000,fashion common,"-14,984.00",CNY,"-14,984.00",CNY,V1,8000,单号： DGFK-202512190190——Dear all: 申请部门：KIDS VMD 申请内,,8100036,上海天富模特儿衣架制造有限公司,,,,,CU0316,,,,,,
,21051109,其他应付款_一般,55210131,K1,3400002951,,1,2025/12/31,2025/12/22,H,31,1000,fashion common,"-28,816.80",CNY,"-28,816.80",CNY,V1,8000,单号： DGFK-202512220210——DX 26SS Show Case费用 -  模特衣裤,,8100036,上海天富模特儿衣架制造有限公司,,,,,CU0316,,,,,,
,,,,,,,,,,,,,,"-43,800.80",CNY,,,,,,,,上海天富模特儿衣架制造有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002680,,1,2025/11/27,2025/11/18,H,31,1000,fashion common,"-10,267.00",CNY,"-10,267.00",CNY,**,8000,单号： DGFK-202511200211——上海西文2025年11月 RFID软件服务费用,,8100341,上海西文服饰有限公司,,,,,V0394,,,,,,
,21051109,其他应付款_一般,55110101,K1,3400002714,,1,2025/12/4,2025/12/1,H,31,1000,fashion common,"-1,200.00",CNY,"-1,200.00",CNY,V1,8000,单号： DGFK-202512010015——2025年11月向供应商-SML采购MLB空白鞋盒贴，,,8100341,上海西文服饰有限公司,,,,,V0394,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002940,,1,2025/12/30,2025/12/22,H,31,1000,fashion common,"-33,267.00",CNY,"-33,267.00",CNY,**,8000,单号： DGFK-202512220202——上海西文2025年12月 云服务费&RFID软件服务费,,8100341,上海西文服饰有限公司,,,,,V0394,,,,,,
,21051109,其他应付款_一般,55110101,K1,3400002963,,1,2025/12/31,2025/12/23,H,31,1000,fashion common,"-3,800.00",CNY,"-3,800.00",CNY,V1,8000,单号： DGFK-202512230242——2025年12月向供应商-SML采购MLB空白鞋盒贴1,,8100341,上海西文服饰有限公司,,,,,V0394,,,,,,
,,,,,,,,,,,,,,"-48,534.00",CNY,,,,,,,,上海西文服饰有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002581,,1,2025/11/24,2025/11/17,H,31,1000,fashion common,"-1,085,819.90",CNY,"-1,085,819.90",CNY,V4,8000,单号： DGFK-202511170175——A25-209 25SS T-SHIRT WAVE 3,,8100441,上海新榜信息技术股份有限公司,,,,,V0504,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002660,,1,2025/11/27,2025/11/19,H,31,1000,fashion common,"-2,214,522.74",CNY,"-2,214,522.74",CNY,V4,8000,单号： DGFK-202511190207——A25-208 25SS T-SHIRT WAVE 1,,8100441,上海新榜信息技术股份有限公司,,,,,V0504,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002669,,1,2025/11/27,2025/11/21,H,31,1000,fashion common,"-572,400.00",CNY,"-572,400.00",CNY,V4,8000,单号： DGFK-202511210231——A25-117 MLB  INFLUENCER 10月,,8100441,上海新榜信息技术股份有限公司,,,,,V0504,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002878,,1,2025/12/29,2025/12/16,H,31,1000,fashion common,"-1,112,986.01",CNY,"-1,112,986.01",CNY,V4,8000,单号： DGFK-202512190193——A25-213 25FW SHOES CAMPAIGN,,8100441,上海新榜信息技术股份有限公司,,,,,V0504,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002898,,1,2025/12/29,2025/12/1,H,31,1000,fashion common,"-551,129.62",CNY,"-551,129.62",CNY,V4,8000,单号： DGFK-202512010010——A25-213  25FW SHOES CAMPAIG,,8100441,上海新榜信息技术股份有限公司,,,,,V0504,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002933,,1,2025/12/29,2025/12/8,H,31,1000,fashion common,"-1,271,114.94",CNY,"-1,271,114.94",CNY,V4,8000,单号： DGFK-202512080086——A25-213 25FW SHOES CAMPAIGN,,8100441,上海新榜信息技术股份有限公司,,,,,V0504,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002935,,1,2025/12/29,2025/12/8,H,31,1000,fashion common,"-572,400.00",CNY,"-572,400.00",CNY,V4,8000,单号： DGFK-202512080078——A25-117 MLB  INFLUENCER 11月,,8100441,上海新榜信息技术股份有限公司,,,,,V0504,,,,,,
,,,,,,,,,,,,,,"-7,380,373.21",CNY,,,,,,,,上海新榜信息技术股份有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002902,,1,2025/12/29,2025/12/22,H,31,1000,fashion common,"-285,988.00",CNY,"-285,988.00",CNY,V4,8000,单号： DGFK-202512230236——code: A25-216 25FW DJ +Bean,,8100514,上海摇之光广告传播有限公司,,,,,V0573,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002903,,1,2025/12/29,2025/12/23,H,31,1000,fashion common,"-91,796.00",CNY,"-91,796.00",CNY,V4,8000,单号： DGFK-202512230244——MLB FW SHOES ADAPTATION FEE,,8100514,上海摇之光广告传播有限公司,,,,,V0573,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002904,,1,2025/12/29,2025/12/23,H,31,1000,fashion common,"-67,098.00",CNY,"-67,098.00",CNY,V4,8000,单号： DGFK-202512230252—— DISCOVERY Q3 ADAPTATION FE,,8100514,上海摇之光广告传播有限公司,,,,,V0573,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002943,,1,2025/12/30,2025/12/23,H,31,1000,fashion common,"-11,766.00",CNY,"-11,766.00",CNY,V4,8000,单号： DGFK-202512230248—— MLBKIDS 25SS Q2 ADAPTION F,,8100514,上海摇之光广告传播有限公司,,,,,V0573,,,,,,
,,,,,,,,,,,,,,"-456,648.00",CNY,,,,,,,,上海摇之光广告传播有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002915,,1,2025/12/29,2025/12/4,H,31,1000,fashion common,"-134,090.00",CNY,"-134,090.00",CNY,V4,8000,单号： DGFK-202512040051——Code：A25-216，25FW BE SHOOTI,,8100764,上海一兹创意策划工作室,,,,,V0832,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002918,,1,2025/12/29,2025/12/1,H,31,1000,fashion common,"-31,800.00",CNY,"-31,800.00",CNY,V4,8000,单号： DGFK-202512010020——A25-213 25FW SHOES CAMPAIGN,,8100764,上海一兹创意策划工作室,,,,,V0832,,,,,,
,,,,,,,,,,,,,,"-165,890.00",CNY,,,,,,,,上海一兹创意策划工作室,,,,,,,,,,,
,21051109,其他应付款_一般,55240103,K1,3400002969,,1,2025/12/31,2025/12/24,H,31,1000,fashion common,"-7,803.00",CNY,"-7,803.00",CNY,V4,8000,单号： DGFK-202512240258——Dear all: 申请部门：KIDS VMD 申请内,,8100763,上海颐阳广告有限公司,,,,,V0834,,,,,,
,21051109,其他应付款_一般,55240103,K1,3400002980,,1,2025/12/31,2025/12/19,H,31,1000,fashion common,"-488,286.50",CNY,"-488,286.50",CNY,V1,8000,单号： DGFK-202512190192——Dear all: 申请部门：KIDS VMD 申请内,,8100763,上海颐阳广告有限公司,,,,,V0834,,,,,,
,,,,,,,,,,,,,,"-496,089.50",CNY,,,,,,,,上海颐阳广告有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,8100169,K1,3400002725,,1,2025/12/5,2025/12/2,H,31,1000,fashion common,"-12,632.00",CNY,"-12,632.00",CNY,,8000,单号： DGFK-202512040059——支付ezr全域会员通差价   本次支付2025年12月,,8100169,上海益氪信息科技有限公司,,,,,CU0401,,,,,,
,,,,,,,,,,,,,,"-12,632.00",CNY,,,,,,,,上海益氪信息科技有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002663,,1,2025/11/27,2025/11/21,H,31,1000,fashion common,"-71,020.00",CNY,"-71,020.00",CNY,V4,8000,单号： DGFK-202511210235——25-402 KIDS 10月 WECHAT&WEIB,,8100095,上海毅升营销顾问有限公司,,,,,CU0439,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002876,,1,2025/12/29,2025/12/19,H,31,1000,fashion common,"-42,400.00",CNY,"-42,400.00",CNY,V4,8000,单号： DGFK-202512190194——A25-403 2025 MLBKIDS OA社交平台,,8100095,上海毅升营销顾问有限公司,,,,,CU0439,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002881,,1,2025/12/29,2025/12/19,H,31,1000,fashion common,"-21,200.00",CNY,"-21,200.00",CNY,V4,8000,单号： DGFK-202512190195——A25-410 MLBKIDS 25Q4 CAMPAI,,8100095,上海毅升营销顾问有限公司,,,,,CU0439,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002888,,1,2025/12/29,2025/12/24,H,31,1000,fashion common,"-142,040.00",CNY,"-142,040.00",CNY,V4,8000,单号： DGFK-202512240265——25-402 KIDS 11月&12月 WECHAT&,,8100095,上海毅升营销顾问有限公司,,,,,CU0439,,,,,,
,,,,,,,,,,,,,,"-276,660.00",CNY,,,,,,,,上海毅升营销顾问有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,8100642,K1,3400002894,,1,2025/12/29,2025/12/23,H,31,1000,fashion common,"-31,835.65",CNY,"-31,835.65",CNY,,8000,单号： DGFK-202512230243——MK 荟聚1月物业费 推广费 租金 11月租金,,8100642,上海英格卡购物中心有限公司,,,,,V0703,,,,2026/1/9,7000000018,
,,,,,,,,,,,,,,"-31,835.65",CNY,,,,,,,,上海英格卡购物中心有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,8100051,K1,3400002548,,1,2025/11/19,2025/11/17,H,31,1000,fashion common,"-21,472.00",CNY,"-21,472.00",CNY,,8000,单号： DGFK-202511170159——DX MD Nina办公用笔记本电脑联想thinkpa,,8100051,上海羽持信息技术有限公司,,,,,CU0452,,,,,,
,21051109,其他应付款_一般,55110101,K1,3400002601,,1,2025/11/24,2025/11/17,H,31,1000,fashion common,"-1,420.00",CNY,"-1,420.00",CNY,V1,8000,单号： DGFK-202511170169——由于2023年采购的DELL 7440笔记本电池衰减，,,8100051,上海羽持信息技术有限公司,,,,,CU0452,,,,,,
,21051109,其他应付款_一般,8100051,K1,3400002899,,1,2025/12/29,2025/12/22,H,31,1000,fashion common,"-410,655.00",CNY,"-410,655.00",CNY,,8000,单号： DGFK-202512240260——2025Q4办公电脑集采,,8100051,上海羽持信息技术有限公司,,,,,CU0452,,,,,,
,,,,,,,,,,,,,,"-433,547.00",CNY,,,,,,,,上海羽持信息技术有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,8100380,K1,3400002939,,1,2025/12/30,2025/12/5,H,31,1000,fashion common,"-653,851.02",CNY,"-653,851.02",CNY,,8000,单号： DGFK-202512050069—— 2025年09月进口清关和运输费 - 元初,,8100380,上海元初国际物流有限公司,,,,,V0431,,,,,,
,21051109,其他应付款_一般,8100380,K1,3400002941,,1,2025/12/30,2025/12/1,H,31,1000,fashion common,"-1,763,262.03",CNY,"-1,763,262.03",CNY,,8000,单号： DGFK-202512010014——2025年08月进口清关和运输费 - 元初,,8100380,上海元初国际物流有限公司,,,,,V0431,,,,,,
,,,,,,,,,,,,,,"-2,417,113.05",CNY,,,,,,,,上海元初国际物流有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002651,,1,2025/11/27,2025/11/24,H,31,1000,fashion common,"-164,830.00",CNY,"-164,830.00",CNY,V4,8000,单号： DGFK-202511240246——2025年10月店铺设计费汇总【芸菲】,,8100253,上海芸菲文化传播有限公司,,,,,V0300,,,,,,
,,,,,,,,,,,,,,"-164,830.00",CNY,,,,,,,,上海芸菲文化传播有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002772,,1,2025/12/11,2025/12/5,H,31,1000,fashion common,"-155,021.00",CNY,"-155,021.00",CNY,**,8000,单号： DGFK-202512050073——嘉华中心办公区域WIFI 2.5改造 改造范围：35F,,8100059,上海长宜信息科技有限公司,,,,,PL015,,,,,,
,,,,,,,,,,,,,,"-155,021.00",CNY,,,,,,,,上海长宜信息科技有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002763,,1,2025/12/11,2025/12/8,H,31,1000,fashion common,"-68,072.00",CNY,"-68,072.00",CNY,V4,8000,单号： DGFK-202512080090——MLB门店11月保洁费,,8100366,上海至诚环境服务有限公司,,,,,V0413,,,,,,
,,,,,,,,,,,,,,"-68,072.00",CNY,,,,,,,,上海至诚环境服务有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002861,,1,2025/12/26,2025/12/22,H,31,1000,fashion common,"-9,283.00",CNY,"-9,283.00",CNY,V4,8000,单号： DGFK-202512220221——深圳普洛狮-11月微商城销售分佣,,8000001,深圳市普洛狮贸易有限公司,,,,,D026,,,,2026/1/9,7000000002,
,,,,,,,,,,,,,,"-9,283.00",CNY,,,,,,,,深圳市普洛狮贸易有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002643,,1,2025/11/27,2025/11/24,H,31,1000,fashion common,"-5,027,210.18",CNY,"-5,027,210.18",CNY,V4,8000,单号： DGFK-202511240239——25FW WJ+WP COMMS code: A25-,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002644,,1,2025/11/27,2025/11/21,H,31,1000,fashion common,"-1,586,519.37",CNY,"-1,586,519.37",CNY,V4,8000,单号： DGFK-202511240238——25FW VINTAGE INNER COMMS co,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002650,,1,2025/11/27,2025/11/24,H,31,1000,fashion common,"-529,356.64",CNY,"-529,356.64",CNY,V4,8000,单号： DGFK-202511240241——25FW WP COMMS code: A25-218,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002866,,1,2025/12/29,2025/12/23,H,31,1000,fashion common,"-2,057,935.03",CNY,"-2,057,935.03",CNY,V4,8000,单号： DGFK-202512230246——A25-112 MLB Q3 SEM,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002869,,1,2025/12/29,2025/12/23,H,31,1000,fashion common,"-1,194,387.87",CNY,"-1,194,387.87",CNY,V4,8000,单号： DGFK-202512230250—— A25-214 FW CAP - MEDIA FEE,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002870,,1,2025/12/29,2025/12/16,H,31,1000,fashion common,"-55,696.20",CNY,"-55,696.20",CNY,V4,8000,单号： DGFK-202512160164—— A25-213 MLB SHOES - 小红书明星品,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002871,,1,2025/12/29,2025/12/9,H,31,1000,fashion common,"-2,630,622.61",CNY,"-2,630,622.61",CNY,V4,8000,单号： DGFK-202512090105——MLBKIDS Q2 CAMPAIGN MEDIA F,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002872,,1,2025/12/29,2025/12/16,H,31,1000,fashion common,"-6,194,128.30",CNY,"-6,194,128.30",CNY,V4,8000,单号： DGFK-202512160165—— DX FALL CAMPAIGN - MEDIA F,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002873,,1,2025/12/29,2025/12/23,H,31,1000,fashion common,"-227,863.65",CNY,"-227,863.65",CNY,V4,8000,单号： DGFK-202512230251——DX Q3 SERVICE FEE,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002905,,1,2025/12/29,2025/12/23,H,31,1000,fashion common,"-246,695.26",CNY,"-246,695.26",CNY,V4,8000,单号： DGFK-202512230247—— A25-113 MLB 7-10月小红书品专,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002906,,1,2025/12/29,2025/12/5,H,31,1000,fashion common,"-797,522.78",CNY,"-797,522.78",CNY,V4,8000,单号： DGFK-202512050074—— A25-107 MEDIA AGENCY FEE,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002907,,1,2025/12/29,2025/12/23,H,31,1000,fashion common,"-9,733,006.97",CNY,"-9,733,006.97",CNY,V4,8000,单号： DGFK-202512230245—— A25-213 SHOES MEDIA FEE,,8100348,盛世长城国际广告有限公司上海分公司,,,,,V0400,,,,,,
,,,,,,,,,,,,,,"-30,280,944.86",CNY,,,,,,,,盛世长城国际广告有限公司上海分公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002637,,1,2025/11/24,2025/11/18,H,31,1000,fashion common,"-4,251.00",CNY,"-4,251.00",CNY,V3,8000,单号： DGFK-202511180194——维修_2025年10月_决算,,8100087,天津百和仕展示科技有限公司,,,,,CU0474,,,,,,
,,,,,,,,,,,,,,"-4,251.00",CNY,,,,,,,,天津百和仕展示科技有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002929,,1,2025/12/29,2025/12/1,H,31,1000,fashion common,"-650,709.44",CNY,"-650,709.44",CNY,V4,8000,单号： DGFK-202512010007——Disocvery 25winter PR传播费用，w,,8100454,桐伴文化传播（上海）有限公司,,,,,V0515,,,,,,
,,,,,,,,,,,,,,"-650,709.44",CNY,,,,,,,,桐伴文化传播（上海）有限公司,,,,,,,,,,,
